"year","industry_section","industry_division","industry_class","establishment_count","average_age","average_wage","wage","jobs","average_establishment_size","ID CNAE","color","icon"
2009,"Atividades Administrativas","Serviços de Escritório","Serviços especializados de apoio administrativo",11,26,"823.29","51044.26",62,5,"82199","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2009,"Educação","Educação","Educação infantil - pré-escola",11,33,"362.93","30123.48",83,7,"85121","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2009,"Indústrias de Transformação","Produtos de Madeira","Fabricação de estruturas de madeira",18,37,"860.08","63646.26",74,4,"16226","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2009,"Comércio","Comércio Varejista","Varejo de fármacos para uso humano e veterinário",49,33,"1112.39","147947.96",133,2,"47717","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Comércio","Comércio Varejista","Varejo de eletrodomésticos e equipamentos de áudio e vídeo",9,32,"982.23","34378.36",35,3,"47539","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de artigos de vidro",5,30,"1575.48","241049.49",153,30,"23192","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2009,"Outros Serviços","Outras atividades de serviços pessoais","Outras atividades de serviços pessoais",9,31,"751.93","12031.03",16,1,"96092","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2009,"Atividades Administrativas","Serviços de Escritório","Atividades de cobrança",3,28,"705.93","8471.26",12,4,"82911","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2009,"Comércio","Comércio Varejista","Varejo de instrumentos musicais e acessórios",1,33,800,800,1,1,"47563","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Atividades Administrativas","Serviços de Escritório","Serviços de escritório",2,36,"3039.86","60797.25",20,10,"82113","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2009,"Transporte e correio","Atividades de Entrega","Atividades de Correio",2,35,"1615.72","64628.84",40,20,"53105","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
