"year","industry_section","industry_division","industry_class","establishment_count","average_age","average_wage","wage","jobs","average_establishment_size","ID CNAE","color","icon"
2003,"Comércio","Comércio Varejista","Varejo de peças e acessórios para aparelhos eletroeletrônicos",223,30,"600.74",486006,809,3,"47571","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Construção","Construção de Edifícios","Construção de edifícios",96,35,"630.36","830191.66",1317,13,"41204","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Transporte e correio","Transporte Terrestre","Transporte rodoviário coletivo de passageiros intermunicipal",7,36,"826.91","184401.29",223,31,"49221","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Alojamento e Alimentação","Alimentação","Restaurantes",205,29,"403.58","553318.7",1371,6,"56112","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2003,"Outros Serviços","Organizações Associativas","Associações de defesa de direitos sociais",67,37,"659.27","381717.51",579,8,"94308","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Indústrias de Transformação","Produtos de minerais não-metálicos","Aparelhamento e outros trabalhos em pedras",13,32,"567.27","35170.74",62,4,"23915","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de artefatos de concreto e materiais semelhantes",28,35,"641.96","214416.89",334,11,"23303","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Educação","Educação","Ensino fundamental",27,34,"645.07","396723.61",615,22,"85139","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Saúde e serviços sociais","Saúde Humana","Atendimento hospitalar",3,35,667,"78706.12",118,39,"86101","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Saúde e serviços sociais","Saúde Humana Integradas com Assistência Social","Assistência psicossocial e à saúde",1,34,"430.71","6460.68",15,15,"87204","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Indústrias de Transformação","Produtos de Madeira","Fabricação de estruturas de madeira",19,32,"545.06","57776.73",106,5,"16226","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos de borracha e de material plástico","Reforma de pneumáticos usados",3,37,"708.35","43918.23",62,20,"22129","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Administrativas","Aluguéis não-imobiliários","Aluguel de máquinas e equipamentos para construção",8,39,"602.55","22294.56",37,4,"77322","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Indústrias de Transformação","Confecção e Vestuário","Confecção de peças do vestuário",42,34,"589.51","191002.67",324,7,"14126","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos eletrônicos","Fabricação de aparelhos eletromédicos e eletroterapêuticos",5,31,"593.74","10687.44",18,3,"26604","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Transporte e correio","Transporte Terrestre","Transporte rodoviário de carga",103,33,"576.22","612522.63",1063,10,"49302","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Indústrias de Transformação","Máquinas e Equipamentos","Fabricação de máquinas para saneamento",1,32,"792.89","7928.92",10,10,"28259","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Atacado de produtos alimentícios",37,30,"739.03","498106.34",674,18,"46371","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de cosméticos, perfumaria e higiene pessoal",5,28,"586.52","85046.02",145,29,"20631","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Outros Serviços","Reparação e Manutenção de Equipamentos","Manutenção de objetos e equipamentos domésticos",19,32,"778.13","45909.79",59,3,"95291","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Indústrias de Transformação","Móveis","Fabricação de móveis de madeira",55,30,"528.87","342181.7",647,11,"31012","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Atacado de carnes e pescado",5,34,"1445.67","125774.13",87,17,"46346","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacato de artigos de escritório e de papelaria",10,31,"917.02","51353.67",56,5,"46478","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos de borracha e de material plástico","Fabricação de tubos e acessórios de material plástico",12,29,"622.89","116481.4",187,15,"22234","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Administrativas","Serviços para Edifícios","Condomínios prediais",208,39,"631.82","348132.9",551,2,"81125","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Indústrias de Transformação","Produtos Têxteis","Acabamentos em fios, tecidos e artefatos têxteis",9,35,"677.59","297463.57",439,48,"13405","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Confecção e Vestuário","Confecção de roupas íntimas",19,35,"464.06","99310.64",214,11,"14118","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Construção","Obras de Infra-estrutura","Construção de redes de água e esgoto",37,36,"633.7","579842.13",915,24,"42227","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Educação","Educação","Educação infantil - pré-escola",21,30,"391.14","52804.37",135,6,"85121","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Construção","Obras de Infra-estrutura","Construção de obras-de-arte",1,37,"558.03","53012.87",95,95,"42120","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Comércio","Comércio Varejista","Varejo de livros, jornais, revistas e papelaria",34,28,"563.04","53488.88",95,2,"47610","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Outros Serviços","Organizações Associativas","Organizações religiosas",19,39,"685.4","105552.35",154,8,"94910","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Atividades Financeiras","Serviços Financeiros","Bancos múltiplos, com carteira comercial",13,37,"2834.32","1079879.6",381,29,"64221","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de outros produtos de metal",12,29,"542.19","53134.99",98,8,"25993","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de sorvetes",2,25,"453.11","5437.33",12,6,"10538","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de estruturas metálicas",10,32,"941.2","95061.84",101,10,"25110","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de laticínios",1,33,"2594.78","7784.35",3,3,"10520","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Atacado de cereais e leguminosas beneficiados",6,32,"549.27","30210.07",55,9,"46320","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de carnes e pescados",52,32,"587.26","106882.74",182,3,"47229","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Transporte e correio","Transporte Aéreo","Transporte aéreo de passageiros regular",1,33,"936.06","14977.02",16,16,"51111","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Informação e Comunicação","Prestação de Serviços de Informação","Outras atividades de prestação de serviços de informação",115,32,"420.91","1011454.18",2403,20,"63992","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Comércio","Comércio Varejista","Varejista de produtos de padaria, laticínio e doces",65,30,"453.27","145499.87",321,4,"47211","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de mercadorias em geral",9,26,"509.13","7637.07",15,1,"47130","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de artigos de vidro",1,29,"874.14","8741.46",10,10,"23192","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Representantes comerciais de outros produtos",4,33,"803.06","8833.67",11,2,"46184","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Alojamento e Alimentação","Alojamento","Outros tipos de alojamento",6,32,"451.88","29372.83",65,10,"55906","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2003,"Agropecuária","Confidential","Criação de aves",4,29,"551.79","572765.55",1038,259,"01555","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Agropecuária","Confidential","Atividades de apoio à pecuária",1,33,288,288,1,1,"01628","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Agropecuária","Confidential","Cultivo de outras plantas de lavoura temporária",1,43,"479.31","958.63",2,2,"01199","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Serviços Especializados","Atividades jurídicas, de contabilidade e de auditoria","Atividades jurídicas",8,28,"841.67","60600.59",72,9,"69117","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Informação e Comunicação","Serviços de Tecnologia da Informação","Desenvolvimento softwares customizáveis",1,33,441,1764,4,4,"62023","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Saúde e serviços sociais","Saúde Humana","Serviços de remoção de pacientes",10,27,"432.43","9946.03",23,2,"86224","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Indústrias de Transformação","Papel e Celulose","Fabricação de embalagens de cartolina e papel-cartão",1,21,292,876,3,3,"17320","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos e materiais elétricos","Fabricação de lâmpadas",3,30,"604.02","14496.54",24,8,"27406","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de tintas, vernizes e esmaltes",3,35,"925.25","22206.22",24,8,"20711","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Construção","Serviços Especializados para Construção","Instalações elétricas",8,32,"650.45","51386.04",79,9,"43215","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Agropecuária","Confidential","Atividades de apoio à agricultura",4,45,"2652.03","108733.33",41,10,"01610","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Indústrias de Transformação","Produtos de borracha e de material plástico","Fabricação de embalagens de material plástico",5,28,"611.61","132109.41",216,43,"22226","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Serviços Especializados","Arquitetura e Engenharia","Serviços de arquitetura",14,32,"664.61","209352.92",315,22,"71111","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Outros Serviços","Reparação e Manutenção de Equipamentos","Manutenção de equipamentos de comunicação",15,28,"477.11","19084.62",40,2,"95126","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Indústrias de Transformação","Produtos e materiais elétricos","Fabricação de pilhas e baterias",1,26,350,350,1,1,"27210","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Educação","Educação","Educação superior - graduação",3,36,"757.18","57545.87",76,25,"85317","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Atividades Administrativas","Serviços de Escritório","Outras atividades de serviços prestados às empresas",31,28,"769.59","177007.66",230,7,"82997","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de produtos de limpeza",5,25,"486.93","19477.56",40,8,"20622","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de produtos de panificação",32,29,"443.23","66928.62",151,4,"10911","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Administrativas","Agências de viagens","Agências de viagens",6,31,"768.67","28440.79",37,6,"79112","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de produtos de trefilados de metal",1,32,"612.64","9189.7",15,15,"25926","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Manutenção de máquinas e equipamentos","Manutenção de máquinas e equipamentos da indústria mecânica",10,26,"567.26","60697.73",107,10,"33147","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Papel e Celulose","Fabricação de produtos de papel para usos higiênico-sanitário",3,29,"556.42","15579.94",28,9,"17427","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de sabões e detergentes sintéticos",2,30,"463.36","13437.57",29,14,"20614","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Financeiras","Serviços Financeiros","Caixas econômicas",4,39,"3248.35","201397.73",62,15,"64239","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Atividades Administrativas","Serviços para Edifícios","Limpeza em prédios e em domicílios",14,35,"324.68","1211405.22",3731,266,"81214","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Indústrias de Transformação","Produtos eletrônicos","Fabricação de componentes eletrônicos",2,27,"599.3","37756.14",63,31,"26108","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Máquinas e Equipamentos","Fabricação de máquinas para a indústria do plástico",3,30,"536.35","3754.51",7,2,"28666","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Educação","Educação","Ensino de arte e cultura",10,34,"1542.32","100250.9",65,6,"85929","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Comércio","Comércio Atacadista","Representantes comerciais de combustíveis e químicos",2,32,"600.54","2402.16",4,2,"46125","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio de Veículos Automotores","Comércio de peças e acessórios para automóveis",136,31,"657.21","393672.37",599,4,"45307","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacado de bebidas",12,33,"686.12","126246.84",184,15,"46354","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Informação e Comunicação","Serviços de Tecnologia da Informação","Suporte técnico em tecnologia da informação",7,28,"1210.36","94408.56",78,11,"62091","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Comércio","Comércio Varejista","Minimercados, mercearias e armazéns",73,29,"505.9","97639.24",193,2,"47121","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de equipamentos e suprimentos de informática",65,28,"623.81","155329.05",249,3,"47512","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Informação e Comunicação","Rádio e Televisão","Atividades de rádio",4,36,"763.85","26735.03",35,8,"60101","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Comércio","Comércio Varejista","Hipermercados e supermercados",24,28,"648.68","1035946.07",1597,66,"47113","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de massas alimentícias",11,32,"445.91","65103.78",146,13,"10945","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Varejista","Varejo de tintas e materiais para pintura",153,31,"751.91","1037644.01",1380,9,"47415","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacado de produtos alimentícios",9,30,"737.28","48660.68",66,7,"46915","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de combustíveis para automóveis",46,31,"588.57","265445.81",451,9,"47318","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Farmoquímicos e Farmacêuticos","Fabricação de medicamentos para uso veterinário",1,39,"734.57","11753.12",16,16,"21220","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Varejista","Varejo de móveis, colchoaria e artigos de iluminação",76,31,"1020.22","575409.14",564,7,"47547","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de artigos do vestuário",170,29,"631.68","487032.7",771,4,"47814","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de explosivos",9,29,"512.73","28713.01",56,6,"20924","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Construção","Obras de Infra-estrutura","Montagem de instalações industriais e de estruturas metálicas",3,34,"744.21","24559.06",33,11,"42928","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Construção","Serviços Especializados para Construção","Perfurações e sondagens",6,36,"528.59","14800.79",28,4,"43126","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Informação e Comunicação","Edição e impressão","Edição de cadastros e outros produtos gráficos",17,32,"780.22","67879.48",87,5,"58191","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Serviços Especializados","Publicidade e pesquisa de mercado","Agências de publicidade",13,29,"634.36","28546.53",45,3,"73114","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Comércio","Comércio Varejista","Varejo de calçados e artigos de viagem",30,26,"671.83","131680.44",196,6,"47822","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Alojamento e Alimentação","Alimentação","Serviços ambulantes de alimentação",9,30,"304.62","9138.78",30,3,"56121","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2003,"Atividades Imobiliárias","Atividades Imobiliárias","Intermediação na compra, venda e aluguel de imóveis",6,30,"601.66","15041.67",25,4,"68218","#a4bd99","/static/img/icons/industry_section/industry_section_l.png"
2003,"Comércio","Comércio de Veículos Automotores","Manutenção de automóveis",74,31,"514.99","182306.74",354,4,"45200","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de fármacos para uso humano e veterinário",103,30,"722.63","231244.31",320,3,"47717","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Educação","Educação","Ensino médio",7,33,"497.7","109993.23",221,31,"85201","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Comércio","Comércio de Veículos Automotores","Atacado e varejo de motocicletas, peças e acessórios",7,28,"998.08","45912.01",46,6,"45412","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Artes, Cultura e Recreação","Atividades Artísticas","Artes cênicas e espetáculos",13,34,"484.07",47439,98,7,"90019","#93789e","/static/img/icons/industry_section/industry_section_r.png"
2003,"Comércio","Comércio Atacadista","Atacado de hortifrutigranjeiros",49,31,"569.46","165715.22",291,5,"46338","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Educação","Educação","Educação infantil - creche",6,31,"448.01","22848.68",51,8,"85112","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Outros Serviços","Outras atividades de serviços pessoais","Outras atividades de serviços pessoais",22,29,"495.22","32684.88",66,3,"96092","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Indústrias de Transformação","Confecção e Vestuário","Fabricação de artigos do vestuário em malharia e tricotagens",3,37,"448.01","6720.2",15,5,"14223","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Outros Serviços","Outras atividades de serviços pessoais","Lavanderias e tinturarias",11,34,"450.02","15750.74",35,3,"96017","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Comércio","Comércio de Veículos Automotores","Varejo e atacado de automóveis",56,32,"1074.04","734647.89",684,12,"45111","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Construção","Serviços Especializados para Construção","Instalações hidráulicas e de sistemas de refrigeração",10,30,"617.97","79101.02",128,12,"43223","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Comércio","Comércio Atacadista","Atacado de madeira e produtos derivados",27,30,"744.87","163872.63",220,8,"46711","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de adesivos e selantes",1,31,"669.18","18737.25",28,28,"20916","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de artigos de serralheria",20,29,"559.94","58234.77",104,5,"25420","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Saúde e serviços sociais","Saúde Humana","Atenção ambulatorial",33,29,"554.9","34404.25",62,1,"86305","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Indústrias de Transformação","Móveis","Fabricação de móveis de outros materiais",9,30,"516.17","52133.49",101,11,"31039","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Serviços Especializados","Atividades jurídicas, de contabilidade e de auditoria","Consultoria e auditoria contábil e tributária",43,28,"533.16","80508.63",151,3,"69206","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Comércio","Comércio Varejista","Varejo de eletrodomésticos e equipamentos de áudio e vídeo",36,30,"979.86","250844.3",256,7,"47539","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos e materiais elétricos","Fabricação de outros equipamentos e aparelhos elétricos",1,29,"1369.57",45196,33,33,"27902","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Construção","Serviços Especializados para Construção","Obras de acabamento",10,34,"633.51","65251.6",103,10,"43304","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Comércio","Comércio Atacadista","Atacado de equipamentos e artigos de uso doméstico",33,30,"589.72","122662.87",208,6,"46494","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacado de fármacos para uso humano e veterinário",14,30,"818.4","193962.8",237,16,"46443","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacado de máquinas, equipamentos para terraplenagem e construção",8,31,"1059.45","54032.11",51,6,"46621","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Representantes comerciais de mercadorias em geral",7,27,"496.77","13909.82",28,4,"46192","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Atividades Administrativas","Seleção e Agenciamento de Mão-de-obra","Seleção e agenciamento de mão-de-obra",9,33,"420.88","97224.41",231,25,"78108","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Alojamento e Alimentação","Alimentação","Serviços de catering e bufê",20,31,"430.55","110221.81",256,12,"56201","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2003,"Alojamento e Alimentação","Alojamento","Hotéis e similares",12,34,"318.57","28671.85",90,7,"55108","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2003,"Comércio","Comércio Atacadista","Atacado de café em grão",7,28,"537.89","30660.02",57,8,"46214","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacado de tecidos",7,31,"630.35","15758.77",25,3,"46419","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Construção","Serviços Especializados para Construção","Demolição e preparação de canteiros de obras",2,31,"685.25","13019.81",19,9,"43118","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Construção","Construção de Edifícios","Incorporação de empreendimentos imobiliários",6,34,"1079.03","47477.39",44,7,"41107","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Indústrias de Transformação","Produtos Farmoquímicos e Farmacêuticos","Fabricação de produtos farmoquímicos",1,32,"899.64","8996.45",10,10,"21106","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Serviços Especializados","Consultoria em Gestão Empresarial","Consultorias em gestão empresarial",2,32,"901.36","17125.91",19,9,"70204","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Comércio","Comércio Varejista","Varejo de bebidas",12,28,"482.15","14946.91",31,2,"47237","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de tecidos e artigos de cama, mesa e banho",25,32,"496.08","45143.65",91,3,"47555","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacado de defensivos agrícolas, adubos e fertilizantes",1,25,"590.15","3540.9",6,6,"46834","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Confecção e Vestuário","Fabricação de acessórios do vestuário",1,31,"340.42",2383,7,7,"14142","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Serviços Domésticos","Serviços domésticos","Serviços domésticos",14,31,"409.28","9004.18",22,1,"97005","#f7b6d2","/static/img/icons/industry_section/industry_section_t.png"
2003,"Indústrias de Transformação","Couro e Calçados","Fabricação de calçados de couro",2,34,255,510,2,1,"15319","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Atacado de resíduos e sucatas",12,31,"521.89","53754.81",103,8,"46877","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Agropecuária","Confidential","Cultivo de flores e plantas ornamentais",1,23,"499.5",999,2,2,"01229","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Saúde e serviços sociais","Saúde Humana","Atividades de outros profissionais da área de saúde",20,30,"484.9","24730.25",51,2,"86500","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Agropecuária","Confidential","Cultivo de frutas de lavoura permanente",1,30,"484.25",1937,4,4,"01334","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Indústrias de Transformação","Impressão e Reprodução de Gravações","Serviços de pré-impressão",10,31,"799.23","40760.76",51,5,"18211","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Construção","Obras de Infra-estrutura","Obras para geração e distribuição de energia elétrica",7,31,"728.83","1368015.4",1877,268,"42219","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Indústrias de Transformação","Couro e Calçados","Fabricação de artigos para viagem",3,33,"405.83","8928.29",22,7,"15211","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Construção","Obras de Infra-estrutura","Construção de rodovias e ferrovias",5,38,"743.48","78808.94",106,21,"42111","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de esquadrias de metal",23,30,"571.18","81107.69",142,6,"25128","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Saúde e serviços sociais","Saúde Humana Integradas com Assistência Social","Assistência a idosos e convalescentes prestadas em residências",7,39,"656.18","49869.81",76,10,"87115","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Outros Serviços","Organizações Associativas","Organizações sindicais",12,37,"1171.14","42161.37",36,3,"94201","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Serviços Especializados","Outras atividades profissionais","Atividades fotográficas e similares",4,27,"558.49","8935.93",16,4,"74200","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Comércio","Comércio Atacadista","Atacado de leite e laticínios",9,28,"654.39","91615.76",140,15,"46311","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacado de combustíveis sólidos, líquidos e gasosos",5,33,"1015.09","51769.7",51,10,"46818","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de outros produtos de minerais não-metálicos",1,31,"487.86","3415.04",7,7,"23991","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Atacado de produtos siderúrgicos e metalúrgicos",3,32,"1009.3","15139.64",15,5,"46851","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
